,Sentence,Label
36689, The judge ruled police officers violated civil rights tens thousands people wrongly targeting black Hispanic men stop-and-frisk program ,0
36690," She appointed outside monitor oversee major changes , including reforms policies , training supervision , ordered pilot program test body-worn cameras precincts stops occur ",0
36691," In August , New York City agreed end practice storing names addresses people whose cases dismissed police stop ",0
36692," An oral argument city &apos;s appeal scheduled sometime March 14 , 2014 ",0
36693, The stop-and-frisk tactic criticized number civil rights advocates ,0
36694," Stop-and-frisk around decades form , recorded stops increased dramatically administration independent Mayor Michael Bloomberg all-time high 2011 684,330 , mostly black Hispanic men ",0
36695," A lawsuit filed 2004 four men , minorities , became class action case ",0
36696," Supporters changes NYPD &apos;s stop-and-frisk program say changes end unfair practices , mold trusted effective police force affect police departments use policy ",0
36697," Opponents say changes would lower police morale crime , waste money solve broader problem police force pressure shrinking thousands officers last decade ",0
36698," The judge noted &apos;t putting end stop-and-frisk practice , constitutional , reforming way NYPD implemented stops ",0
36699," Obama &apos;s Health Care Walk Back Amid firestorm criticism , President Obama yesterday walked back oft-repeated , unambiguous promise &quot; like health plan , keep ",0
36700," &quot; With hundreds thousands receiving cancellation notices providers , Republicans slammed president recent days misleading American public ",0
36701," Yesterday , Obama tweaked original pledge ",0
36702," &quot; For vast majority people health insurance works , keep , &quot; said speech Boston ",0
36703," Addressing called &quot; flurry news &quot; cancellations , Obama urged Americans receiving notices shop new coverage marketplace ",0
36704," Most people going able get better , comprehensive health care plans price even cheaper projected ",0
36705," &quot; You &apos;re going get better deal , &quot; said ",0
36706, The administration said come surprise 5 percent population purchase insurance may forced switch plans coverage &apos;t meet new standards required Affordable Care Act ,0
36707," &quot; Let say directly Americans: deserve better , &quot; Sebelius said testimony House Energy Commerce Committee Washington ",0
36708," Sebelius , overseeing implementation Affordable Care Act , said launch online marketplace gone &quot; miserably &quot; since October ",0
36709," &quot; I frustrated angry anyone , &quot; said ",0
36710, I eager earn confidence back ,0
36711," An exasperated Sebelius uttered phrase , caught hot mic , aide seated behind yesterday &apos;s House hearing following contentious exchange Rep",0
36712," Billy Long , R-Mo ",0
36713," , whether required enroll Obamacare ",0
36714," More three hours hearing , Long repeatedly pressed Sebelius &quot; architect &quot; Affordable Care Act voluntarily forgone government-sponsored insurance purchase plan HealthCare",0
36715,"gov , pitching millions Americans ",0
36716," In small town New Zealand , Burt Munro considered lovable oddball , resolved compete race America 1920 motorbike ",0
36717," In spite heart defect , Burt could deterred pursuing dream ",0
36718," With savings , donations mortgage old workshop , set Los Angeles ship ",0
36719," The film followed coffee , tea cake ",0
36720, Learning rather unemployment: Tourism pilot project untrained A pilot project tourist industry launched today Mecklenburg lake district ,0
36721," Under management Federal Employment Agency , 49 men women already working within industry untrained workers , trained qualified hotel restaurant staff course three winters ",0
36722," &quot; What &apos;s innovative six-month courses end diplomas , &quot; said Carmen Wiechert Neubrandenburg Employment Agency ",0
36723," There many benefits: The participants unemployed , companies receive trained skilled workers , continually increasing demand hotels restaurants , agency fund unemployment ",0
36724," Also involved project Chamber Industry Commerce Neubrandenburg German Hotel Restaurant Association (Deutsche Hotel- und Gaststätte , Dehoga) Mecklenburg-Western Pomerania ",0
36725, Frankfurt parking fees increase dramatically Parking Frankfurt could soon noticeably expensive ,0
36726," The City Magistrate today discussed submission head department transport , Stefan Majer (Green Party)",0
36727," According proposal , parking fees increased 50 per cent ",0
36728," This increase , however , result raised prices , rather fact time interval permitted parking meters ticketing machines reduced 30 20 minutes ",0
36729, The City Council must reach decision December ,0
36730, The Retail Committee Frankfurt Chamber Industry Commerce believes &quot; good idea &quot; ,0
36731, The option parking right outside businesses &quot; advantage smaller retailers must underestimated ,0
36732, &quot; ,0
36733, The Verkehrsclub Deutschland (German Traffic Club) opinion increase two decades &quot; completely appropriate actually long overdue &quot; ,0
36734, Local public transport also become expensive ,0
36735," Rangnick scolding refs: Mane diver As satisfied Ralf Rangnick present winning form Austrian Bundesliga table-toppers , Red Bull Salzburg , Sporting Director &quot; Bulls &quot; expressed equal disappointment referees ",0
36736," &quot; There currently dangerous trend , Mane Alan dubbed &apos; divers &apos; , &quot; said press conference Salburg Thursday , defence two tricky offensive players ",0
36737," The recent cause Rangnick &apos;s criticism yellow card Mane 3: 0 Grödig last Sunday , whereby Senegalese striker penalised supposed play acting - admittedly justified , shown TV footage ",0
36738," &quot; A blatant wrong decision , &quot; commented Rangnick , referred Harkam &quot; completely depth &quot; ",0
36739, Harkam also played &quot; part &quot; escalation Salzburg Coach Roger Schmidt Grödig Trainer Adi Hütter game ,0
36740, He firmly defended German compatriot: &quot; In individual situation I would behaved way Roger Schmidt &quot; ,0
36741, Schmidt wish contact colleagues skirmish Hütter ,0
36742, I know ,0
36743," &quot; After , I one insulted , &quot; emphasised 46-year-old ",0
36744," However , regard winning run , Rangnick sang team &apos;s praises ",0
36745," &quot; There two words it: Really good , &quot; stated ",0
36746, There lot criticise ,0
36747," Most , manner team playing impressive ",0
36748, We must stay composed keep ,0
36749, There hardly squad changes winter transfer window ,0
36750, There major reason change anything ,0
36751," &quot; Unless player comes forward expresses desire leave club , &quot; explained Rangnick ",0
36752, Tripodi denies influenced Obeid Former NSW Labor minister Joe Tripodi investigated state &apos;s corruption watchdog ,0
36753," Former NSW minister Joe Tripodi denied changing maritime leases policy request political mentor Eddie Obeid , hidden interests three properties government-controlled land ",0
